"","d20080131","d20080229","d20080331","d20080430","d20080530","d20080630","d20080731","d20080829","d20080926","d20081031","d20081128","d20081231","d20090123","d20090227","d20090331","d20090430","d20090527","d20090630","d20090731","d20090831","d20090930","d20091030","d20091130","d20091231","d20100129","d20100226","d20100331","d20100430","d20100531","d20100630","d20100730","d20100831","d20100930","d20101029","d20101130","d20101231","d20110131","d20110228","d20110331","d20110429","d20110531","d20110630","d20110729","d20110831","d20110930","d20111031","d20111130","d20111230","d20120131","d20120229","d20120330","d20120427","d20120531","d20120629","d20120731","d20120831","d20120928","d20121031","d20121130","d20121231","d20130131","d20130228","d20130329","d20130426","d20130531","d20130628","d20130731","d20130830","d20130930","d20131031","d20131129","d20131231","d20140130","d20140228","d20140331","d20140430","d20140530","d20140630","d20140731","d20140829","d20140930","d20141031","d20141128","d20141231","d20150130","d20150227","d20150331","d20150430","d20150529","d20150630","d20150731","d20150831","d20150930","d20151030","d20151130","d20151231","d20160129","d20160229","d20160331","d20160429","d20160531","d20160630","d20160729","d20160831","d20160930","d20161031","d20161130","d20161230","d20170126","d20170228","d20170331","d20170428","d20170531","d20170630","d20170731","d20170831","d20170929","d20171031","d20171130","d20171229","d20180131"
"300146.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577901019133329,-0.0127923184381785,0.0453620718023559,-0.206792272779431,-0.194292993714366,-0.392234860477214,-0.892552073460159,-1.14454916740957,-1.02205079868987,-1.12781683288807,-1.20627623503542,-1.24542744950671,-1.24440993251219,-1.16927747018714,-0.959704202458275,-1.03530758061686,-0.885407532673322,-0.911852323944593,-0.761563957394808,-0.453166742187523,-0.431924104502436,-0.423301214915665,-0.360507962575519,-0.225098494105077,-0.234181872553327,-0.493987031650987,-0.589780841278889,-0.587853711832656,-0.799904790290283,-0.752513265848379,-0.718099111154819,-1.03844427092503,-1.1339611164264,-1.16684617798038,-1.07110835456155,-0.944224066526288,-0.972069208674466,-0.857563992874899,-0.965482324552374,-0.90306261859395,-0.89287493788171,-1.0130057549739,-1.10924220270557,-1.05242310598299,-1.04616973994489,-1.13227935795094,-1.11075513141366,-0.986067750988894,-0.714908185805308,-0.518888448264731,-0.658044696306609,-0.903442266769572,-0.794316848070248,-0.792776707873431,-0.830707951655828,-0.800900351027,-0.993906459070899,-0.740766572311623,-0.397912463634632,-0.522085081201274,-0.529136742171606,-0.656023346050815,-0.520352642923038,-0.69494786851447,-0.69969137392369,-0.706131089372359,-0.751811329214414,-0.770237058002887,-0.554301603717608,-0.0560210873224234,0.897975504763551,0.89135465675192,0.898192946521958,0.898797898136711,0.83611262164546,0.213904402850328,0.217883768161662,0.220809404743404,0.347791570851947,0.536238520174609,0.545755895633291,0.220973218168228,0.181099953417277,0.184292795831967,0.196521931387717,-0.0153125572955508
"300147.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453620718023559,0.100577535819415,0.107911208994535,0.147432303249653,0.165640751043773,0.216369686621861,0.197365215717885,0.207830667586783,0.119048119649963,0.130978903121313,0.150534305176197,0.145011241711818,0.117694450987421,0.0823539581064279,0.0743786548930217,0.0623747390429806,0.0842082587367297,0.101774036224137,0.0307827119323315,0.0357878953382637,-0.913230717286505,-0.91357862214234,-0.603574424550726,-0.581958855200515,-0.493894774574669,-0.485364115137912,-0.459584957074601,-0.224244135408347,-0.197331541136604,-0.178385455707757,-0.232385587922593,-0.345863188351381,-0.312581809186288,-0.63967639596897,-0.972069208674466,0.0789727766132741,0.0463572872669881,0.157243917201601,0.129571132347231,0.12720948183164,0.154489901901009,-0.476924913526789,-0.317073180079919,-0.507457050508119,-0.125965319541057,-0.108809669982033,-0.086928836776678,-0.202703468170254,-0.358628238770138,-0.522554927682168,-0.440163767857467,-0.16551383804581,-0.104679844995708,-0.682327697075393,-0.735787454872356,-0.740766572311623,-0.760675942199431,-0.40712312102957,-0.397789918050513,-0.39114763207995,-0.520352642923038,-0.0893306176432295,-0.122627552974907,-0.576843681485421,-0.11154706466421,-0.117506424119029,-0.181676920779635,-0.165042628665799,-0.16226812635109,0.301105845185788,0.30323946027388,0.303066182116193,0.36071662685856,-0.14238218085905,0.334585074627824,0.338979587288352,0.347791570851947,0.361269880485983,0.300400164874125,0.31189283909012,0,1.26034212706517,1.27489716729771,1.29146880674219
"300148.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.909418831460532,0.338022167353607,0.435789480650069,0.237349601756476,0.147432303249653,0.165640751043773,0.355183409733067,-0.0857913466137163,0.0742058164068331,0.28770552387914,0.301598482357488,0.323451843981427,-0.0659052336485376,-0.0818038663422734,0.0823539581064279,0.0743786548930217,0.51466214061567,0.68822771371132,0.856538780748666,0.824047278028097,0.822850265957599,1.54325344556735,1.47315248838684,1.48958847134253,1.51254676725076,1.5309273708577,1.67890450278443,0,0,0,0,-1.76117068034371,-1.73507475988858,-1.6916645683946,-1.75605348745474,-1.71254181461619,-0.922589346026805,0.552277093176669,0.569573894178289,0.544946338615336,0.541833204306383,0.575733936769868,0.591979604408202,0.557930192095268,0,-1.57724597289089,-1.57097957650022,-1.52221794201284,-1.50655905618872,-1.45619589836131,-1.4476000742211,-1.38457198175822,-1.29449668510776,-1.2663248156519,-1.27519096683343,-1.3383061388092,-1.3485661923129,0,-1.3834455004071,-1.44856451101926,-1.45065048796341,-1.4033909604423,-1.12551429060331,-1.16985163121561,-1.1426118970915,-1.12547907144768,-0.883252074849332,-0.653687062464742,-0.771882013338147,-0.947696608280816,-0.958450548194653,-0.744141449026024,-0.968190408239642,-0.828344063583827,-0.854955348277804,-0.831588412289429,-0.605815109605784,-0.608059192939137,-0.986219626818998,-0.48515053612791,-0.488379863875841,-0.521931363307823,-0.383918072145962,-0.372917137079605,-0.342301953517416
"300149.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100577535819415,0.107911208994535,0.147432303249653,0.165640751043773,0.216369686621861,1.80812777358604,1.79430022754784,1.88169425845875,1.85613242650931,1.82130960036468,1.81240944431309,1.86343940245393,1.87061242006369,1.87409023855389,0.0623747390429806,0.0842082587367297,-1.78513782508719,-1.81985947108016,-1.80056854567745,-1.22036032798758,-1.2196309883925,-0.911463116640557,-0.890045052379222,-0.805477763260699,0.180518586194608,0.220850558287048,0.304024995031684,0.32343602888161,-0.00645625170583972,-0.0625885236576877,-0.693218174064972,-1.6916645683946,-1.75605348745474,-1.71254181461619,-1.63786823069777,-1.47140213046205,-1.49207599070515,-0.493491677054927,-0.494726101880475,-0.47737615040228,0.591979604408202,0.557930192095268,0.586036662202462,0.599566166526888,0.622165626016933,0.630608074540574,0.666533590508721,0.738939420821033,0.865012792126228,0.189520408760858,0.210889043164645,0.282612588221066,0.305856800957304,-0.133268770935513,-0.132966952310351,-0.156070144591433,-0.163042526185187,-0.135096269808326,-0.126271918109084,-0.0787010151688787,-0.0893306176432295,-0.122627552974907,-0.124066141679691,0,0,1.23407035482057,1.25082154462479,1.25139004846843,1.24556061664518,1.25522216294543,1.25629412714566,1.31179396816993,1.28276415397846,0,0,0,0,0,0,0,0,0,0
"300150.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74075147802918,-0.0127923184381785,0.0453620718023559,0.100577535819415,-0.194292993714366,-0.167452247654333,-0.143075986521515,-0.561298229967525,-1.2887608986887,-1.29469764403184,-1.36528547092586,-1.37062355440278,-1.37129221896223,-1.75342688034359,-1.67796997142207,-1.70590450385083,-1.12548905793368,-1.14378530347107,-1.12401187517134,-1.15623010171212,-0.894630920937204,-0.882390325169593,-1.83425106755324,-1.83136853149121,-1.83475980035805,-1.81393401440463,0,0,0,0,0,-1.72636748453655,-1.76117068034371,-1.73507475988858,-1.6916645683946,-1.75605348745474,-0.601721823704513,-0.922589346026805,-0.796909845223268,-0.804928084073499,-0.839706911479392,-1.0130057549739,-0.68799816783671,-0.690705817113788,-1.00460707976657,-0.976128455775874,-0.333415516427571,-0.317816407781918,-0.292093156154218,-0.420012732839998,-0.358628238770138,-0.291293641047435,-0.710028414979606,-0.391310407458201,-0.337008839126947,-0.0894644273173553,-0.133268770935513,-0.132966952310351,-0.156070144591433,-0.163042526185187,-0.135096269808326,-0.126271918109084,-0.0787010151688787,-0.2795685046305,-0.122627552974907,-0.124066141679691,-0.11154706466421,-0.117506424119029,-0.0242458237328926,0.188923414656849,0.847366542105012,0.840632363295205,0.847066362730116,0.847604438142629,-0.114964719665908,0.570190986559705,0.567707828312026,0.575036570645525,0.586610912854938,0.601779578275794,0.545755895633291,0.561846780436443,0,0,0,0
"300151.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.74327254575734,-1.70495143473012,-1.74149721627035,-1.68628928834008,-1.72780010485161,-1.78413627015756,-1.79554041457139,-1.73636886856981,-1.74602416878381,-1.75174884999684,-1.75342688034359,-1.67796997142207,-1.70590450385083,-1.72533292876785,-1.74677486724778,-1.72803133014593,-1.78513782508719,-1.81985947108016,-1.80056854567745,-1.83425106755324,-1.83136853149121,-1.83475980035805,-1.81393401440463,-1.74003981690806,-1.81732930259183,-1.82066013886761,-1.80905152672844,-1.75963425119125,-1.72636748453655,-1.76117068034371,-1.73507475988858,-1.6916645683946,-1.75605348745474,-1.71254181461619,-1.63786823069777,-1.47140213046205,-1.49207599070515,-1.53192969272519,-1.53128540806733,-1.53048623757443,-1.54582943146178,-1.6295782383427,-1.6009507632187,-1.57724597289089,-1.57097957650022,-1.52221794201284,-1.50655905618872,-1.45619589836131,-1.4476000742211,-1.38457198175822,-1.29449668510776,-1.2663248156519,-1.27519096683343,-1.3383061388092,-1.3485661923129,-1.36528173980743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300152.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453620718023559,0.100577535819415,0.712138328147964,0.777012512105671,0.628623260889735,0.702412134490228,0.692740587186748,0.708673438126325,0.737458601823613,0.756584026987289,0.530990936210806,0.524698866122901,0.47682733546932,0.44000565049788,0.33155744019816,0.32090221778193,0.386308598203469,0.416322243504735,0.400948165080146,0.403059183541407,0.00797387389847077,0.00439488190734464,0.012018263352939,0.0340287244015414,0.12908429038666,0.180518586194608,0.220850558287048,0.304024995031684,0.32343602888161,0.33760855390184,0.277209442884445,0.348638411758636,1.06629409795074,1.22087766470121,1.24957077314888,1.223461913112,1.22676937841546,1.25672180080994,0.544946338615336,-0.494726101880475,-0.47737615040228,-0.476924913526789,-0.535824023123716,-0.507457050508119,-0.488839903182,-0.474406975241642,-0.445804933736132,0.666533590508721,0.738939420821033,-0.291293641047435,-0.20406171438228,-0.842903546282982,-0.801666827389424,-0.800900351027,-0.5350282293846,-0.538247738927199,-0.559221290436446,-0.569924877790773,-0.573006581428052,-0.567819733298517,1.24598893010454,1.24286747050292,1.8969611810969,1.91302536914393,1.24036227771376,1.26072548864249,1.23407035482057,1.25082154462479,1.25139004846843,1.24556061664518,1.25522216294543,1.25629412714566,0.36071662685856,-0.14238218085905,-1.53123653259016,-1.5503264247672,0.156564078515819,0.74614314237532,0.791111626392456,0.811800721782766,0.766661993447616,0.767004878669748,0.780493559414881,0.801278767621822
"300153.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71024737961486,-1.74327254575734,0.107911208994535,0.147432303249653,0.165640751043773,0.216369686621861,0.197365215717885,0.207830667586783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508183028441034,0.552277093176669,0.569573894178289,0.544946338615336,0.541833204306383,-1.53048623757443,-1.54582943146178,-1.6295782383427,-1.6009507632187,-1.57724597289089,-1.57097957650022,-0.445804933736132,-0.420012732839998,-0.358628238770138,-0.291293641047435,-0.20406171438228,-0.16551383804581,-1.2663248156519,-1.27519096683343,-1.3383061388092,1.08263228769219,1.05314145062456,-0.163042526185187,-0.573006581428052,-0.567819733298517,-0.520352642923038,-1.42152870578938,-1.46902004235611,-0.576843681485421,-0.787501735853192,-0.944445571775944,-0.383845631735344,-0.367228032611695,-0.364138513715317,-0.454627990842477,1.25522216294543,1.97128658516357,2.02517331208785,1.99533732139721,1.96700406891348,1.99194523425401,2.020100360652,2.04541521927106,2.01847936957786,1.97125093710353,2.00588851493386,2.0002000280781,2.01635428769787,2.02660683781653
"300154.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.85633168185585,-1.80604534448289,-0.832442653906254,-1.12871731356781,-0.617233848495329,-0.60813950455835,-0.451607531082864,-0.431622104876245,-0.397085230044749,-0.192843548844851,-0.29322553513247,-0.286091179456005,-0.272153011903252,-0.276821709008894,-0.138905994974895,-0.513672587263926,-0.525465215941147,-0.540614824733729,-0.519811196237861,-0.527133687150926,-0.894630920937204,-0.882390325169593,-0.913230717286505,-0.91357862214234,-0.911463116640557,-0.890045052379222,-0.805477763260699,-0.818405358198611,-0.459584957074601,-0.400263409670966,-0.718099111154819,-0.694379465317355,-0.741980618729631,-0.693218174064972,-1.6916645683946,-1.75605348745474,-1.71254181461619,-1.63786823069777,-1.47140213046205,-1.49207599070515,-1.53192969272519,-1.53128540806733,-1.53048623757443,-1.54582943146178,-1.6295782383427,-1.6009507632187,-1.57724597289089,-1.57097957650022,-1.52221794201284,-1.50655905618872,0,0,0,-1.29449668510776,-1.2663248156519,-1.27519096683343,-1.3383061388092,-1.3485661923129,-1.36528173980743,0,1.17837197140261,1.19810665174524,1.24598893010454,1.24286747050292,1.22376493640629,1.23399486553605,0,0,1.23407035482057,1.25082154462479,1.25139004846843,1.24556061664518,1.25522216294543,1.25629412714566,1.31179396816993,1.28276415397846,1.26735594861275,1.28349090244977,1.30335563675347,1.32359739877343,1.28211763260558,1.31200866923093,0,0,0,0
"300155.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100577535819415,0.107911208994535,0.147432303249653,0.165640751043773,0.216369686621861,0.197365215717885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83136853149121,-0.603574424550726,-0.581958855200515,-0.493894774574669,-0.318943386002002,-0.459584957074601,-0.400263409670966,-0.370851295466673,-0.547011576172854,-0.741980618729631,-0.693218174064972,-0.915969301103287,-0.918770668840412,-0.972069208674466,-0.922589346026805,-0.864298363370437,-0.929864067097435,-0.776777567729775,-0.77749948060825,-0.764664582182843,-0.690705817113788,-0.535824023123716,-0.234083622330473,-0.488839903182,-0.474406975241642,-0.326107807215762,-0.123602895830467,-0.0592117812336662,0.0942189237726641,-0.00738870383744874,0.142472682632691,0.0010298473340055,0.0184366877786077,0.268490687513575,0.272313834306498,0.649990304779549,0.650478096431139,0.740461659782884,1.19810665174524,1.24598893010454,1.24286747050292,1.22376493640629,1.23399486553605,1.24036227771376,1.26072548864249,1.23407035482057,1.25082154462479,1.25139004846843,1.24556061664518,1.25522216294543,1.25629412714566,1.31179396816993,1.28276415397846,1.96700406891348,1.99194523425401,2.020100360652,2.04541521927106,2.01847936957786,1.97125093710353,0,0,0,0
"300156.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127923184381785,-0.393540291051949,-0.268192480495937,-0.34530445193663,-0.324800076630349,-0.575131264709767,-0.755715209114872,-1.06366232989325,-0.960735684636077,-0.994202073281901,-0.995222940021759,-1.06007869477593,-1.06315477916424,-1.07947501943299,-1.03530758061686,-1.27540503285263,-1.20402998536055,-1.23383359425763,-1.27057696050759,-0.740457009701139,-0.729421833632985,-0.606101106585434,-0.607526255892175,-0.449722426643809,-0.42800816398884,-0.404924467067441,-0.104973877112974,-0.0708813203363534,-0.118590309320341,0.32343602888161,0.33760855390184,0.277209442884445,0.348638411758636,0.376856144382227,0.4767006955168,0.509098167207162,0.508183028441034,0.552277093176669,0.569573894178289,0,0,0.575733936769868,-0.476924913526789,-0.535824023123716,-0.507457050508119,-0.488839903182,-0.474406975241642,-0.445804933736132,-0.420012732839998,0,0.865012792126228,0.976448552993658,0.398977585485167,0.476142640332388,0.503398842440682,0.469249913001331,0.110152895690158,0.0857721744517661,0.243839825420398,0.3028140418114,-0.126271918109084,-0.0787010151688787,-0.88864947053092,-1.02013278639642,-1.02934960908971,-1.01272983229336,-1.03623581716586,-1.1928036250133,-1.17625282122994,-1.10461266568578,-1.11571799438726,-1.19285576822705,-0.888683246908051,-0.907671846627499,-0.909680967535565,-0.885321387928525,-0.896281385645523,-0.846878534942128,-0.841856062719472,-1.12784706015732,-1.14312116041567,-1.17083759558116,-1.16106481136994,-1.15174369634793,-1.1144909413579
"300157.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71024737961486,-1.12871731356781,-1.25173577379896,-0.985925408462352,-0.892552073460159,-0.616901486003667,-0.463069229524402,-0.459892914096535,-0.499362362523687,-0.494626220744663,-0.325036483617063,-0.804207819315887,-1.2290538658197,-0.811775272872201,-0.525465215941147,-0.540614824733729,0.0842082587367297,0.101774036224137,0.647663439603164,-0.423301214915665,0.00797387389847077,0.00439488190734464,-0.218852081645435,-0.196989719793649,-0.493894774574669,-0.152522656866092,-0.595753720574816,-0.963820918024392,-1.34302019517668,-0.841747354461855,-1.17880547913742,-0.809072626408557,-0.577766164564277,-0.320615823222337,-0.284249470301956,-0.386076531242104,-0.290990039313587,-0.367445978501233,-0.345202728417214,-0.702037963117847,-0.68799816783671,-0.476924913526789,-0.26238546931897,-0.234083622330473,-0.609870658133629,-0.474406975241642,-0.445804933736132,-0.420012732839998,-1.45619589836131,-0.291293641047435,0.189520408760858,0.210889043164645,0.282612588221066,0.305856800957304,0.268490687513575,0.272313834306498,1.05314145062456,1.05736044803672,1.17837197140261,1.19810665174524,1.24598893010454,1.24286747050292,-0.795823797665507,-0.938902746009138,-0.922692670090989,-0.944445571775944,-1.03112528613976,-1.01456113264016,-1.0104630312428,-0.643632291041522,-0.649028865770811,-0.650447759896485,-0.590646066190377,-0.617525968893875,-1.53123653259016,-1.5503264247672,-1.56362325884066,-1.5636738832171,-1.66332931528357,-1.68863888594702,-1.71149365895097,-1.69908947698654,-1.69093131430293,-1.64908331755516
"300158.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78046070760653,1.80097152321958,1.81867704183264,1.84046403760219,-1.11191700741434,-1.06904100621344,-1.0798083133535,-0.463069229524402,-0.459892914096535,0.119048119649963,0.130978903121313,0.150534305176197,0.145011241711818,0.117694450987421,0.0823539581064279,0.0743786548930217,0.0623747390429806,0.0842082587367297,0.101774036224137,0.0307827119323315,0.0357878953382637,0,0,0,0,0,0,0,0,0,-1.72636748453655,-1.76117068034371,-1.73507475988858,-1.6916645683946,-1.75605348745474,-0.601721823704513,-0.564842601128366,-0.459562518642693,-0.46125104826343,-0.493491677054927,-0.494726101880475,-1.53048623757443,-1.54582943146178,0.557930192095268,0.586036662202462,0.599566166526888,0.622165626016933,0.630608074540574,0.666533590508721,0.738939420821033,0.865012792126228,0.976448552993658,0.963469009016143,1.05696512566048,1.09626211219872,1.07176859693817,1.08263228769219,0,0,0,0,0,0,0,0,0,0,0,0,-1.57592630117061,-1.58808706250092,-0.172894702748465,-0.173690788890146,-0.114964719665908,-0.14238218085905,-0.131940291988701,-0.133417761158716,-0.130133811043595,-1.5636738832171,-1.66332931528357,-1.68863888594702,-1.71149365895097,-1.69908947698654,-0.702420681385436,-0.668997294526852
"300159.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.74327254575734,-0.798520112867795,-0.985925408462352,-0.945517272586537,-1.17235079542764,-1.04107321295427,-1.04427625876207,-1.11795838639616,-1.20976439114051,-1.18106390344493,-1.23572280445908,-1.188292283431,-0.811775272872201,-0.696977729864029,-0.691497901898379,-0.752140311532618,-0.769035787771038,-0.497998637889321,-0.529258981562272,-0.72898979904951,-0.91357862214234,-0.757611118733641,-0.676768824698222,-0.720432616378789,-0.741488214480333,-0.878502952130737,-0.682147817673766,-0.848291003659373,-0.763109867397353,-0.869379376431391,-0.823450247292923,-0.418696921751739,-0.799095044633137,-0.858099077606928,-0.922589346026805,-0.551639923318255,-0.540624568831442,-0.398993817628933,-0.400399205017471,-0.360270308708737,-0.358062731132418,-0.26238546931897,0.0392898058471719,0.236691582885944,0.256568320757324,0.0155456816112641,0.0456810213472629,0.111789260130638,-0.522554927682168,-1.12226260034728,-1.0892476035119,-1.00820730317209,-1.01172252975296,-1.07054683566767,-0.943285405696047,-0.962130593962415,-0.976563148801514,-1.07317528768118,-1.07214309269904,-0.74104598780559,-0.66031071822267,-0.459225675320207,-0.463581393483627,-0.449524400258701,-0.46206440230941,-0.339108017826378,-0.165042628665799,-0.364138513715317,-0.778513920568876,-0.78498559138487,-0.37789263490006,-0.318705860288866,0.332761607175776,0.334585074627824,0.433345704284677,0.443261968075232,0.457416014176267,0.627639320784609,0.711879158195341,0.147197427991447,0.150555275545777,0.162711486697469,0.188761760130685
